vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_9d34ddfbeada4fa0a2d0b9de27d0850c,2.4,88.0,2024-06-03 09:46:27.498,0,1,1,0,0,0,0,0.3592211055276382,2.9794545,EXISTING,"bird, cattle"
vet_c1df296af3784dcd970278feb45db296,3.0,104.99999999999999,2024-06-08 04:23:37.436,0,1,0,0,1,1,0,0.5027638190954774,2.9745717,EXISTING,"bird, pet, reptile"
vet_9177da552c6b492292486789cd12b9ff,4.7,62.99999999999999,2024-05-29 17:03:14.120,0,1,1,1,0,0,0,0.8641582914572864,2.9633412,EXISTING,"bird, cattle, exotic"
vet_2ef6906fe1fc4f8ebda1e7d5ee3b2708,4.8,3.0,2024-05-06 23:24:06.270,1,1,1,0,1,0,0,0.8565075376884422,2.8437123,EXISTING,"aquatic, bird, cattle, pet"
vet_4bb4bbf7f55f4297b7025151d7f1d20c,5.0,32.0,2024-06-06 23:19:01.408,0,1,0,1,1,1,0,0.9160804020100503,2.7914662,EXISTING,"bird, exotic, pet, reptile"
vet_6095370a90ba4fc28471a64fcffb331a,3.8,8.0,2024-05-19 00:50:08.611,1,1,0,0,1,1,0,0.6340201005025126,2.7289662,EXISTING,"aquatic, bird, pet, reptile"
vet_68b3446303424476a1ae5084dffbd69f,4.2,138.0,2024-05-10 21:16:36.281,1,1,0,0,1,1,0,0.7893467336683417,2.7260365,EXISTING,"aquatic, bird, pet, reptile"
vet_f86e92b12e39449d9bcd1897414b459e,3.0,109.0,2024-05-29 03:58:49.929,0,1,0,0,0,0,0,0.5047738693467336,2.7172475,EXISTING,bird
vet_c631bae7bfec4a0b94ffe1d97fe238d7,3.0,18.0,2024-05-26 14:04:18.874,1,1,1,0,1,1,0,0.4590452261306533,2.653771,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_ced6b110c835436ebd2a1351c8eb8366,4.1,78.0,2024-05-18 04:18:39.427,1,1,1,1,0,1,0,0.7366959798994974,2.648888,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_a024d8b72e43484088da80e1a8d768b6,4.6,3.0,2024-05-16 11:24:35.623,1,1,0,1,0,1,0,0.8115075376884422,2.6186147,EXISTING,"aquatic, bird, exotic, reptile"
vet_383ae10f859446d9a2067ae9f4c19f08,3.3,104.99999999999999,2024-06-04 00:19:56.326,1,1,1,0,0,0,0,0.5702638190954773,2.4555287,EXISTING,"aquatic, bird, cattle"
vet_d0d7b659aafd418bb40c78458d19dfb3,4.2,186.0,2024-06-05 08:33:55.320,1,1,1,1,0,1,0,0.8134673366834172,2.403771,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_f74a1b39992144ca98e4200bd03842fe,4.0,185.0,2024-05-26 23:45:50.488,1,1,0,0,1,1,0,0.7679648241206031,2.3686147,EXISTING,"aquatic, bird, pet, reptile"
vet_8fabc81deaed42d182f98b003f84e53a,2.5,49.0,2024-05-12 19:05:31.324,0,1,0,0,0,0,0,0.36212311557788945,2.3612905,EXISTING,bird
vet_2f9d7d9beb7f411f810e747b61342b14,2.9,75.0,2024-05-07 00:21:24.749,1,1,1,0,1,1,0,0.46518844221105526,2.3451772,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_146bda7ab87347c58b4004b8b23dface,4.8,152.0,2024-05-23 19:39:46.520,1,1,0,1,0,1,0,0.9313819095477387,2.3383412,EXISTING,"aquatic, bird, exotic, reptile"
vet_b0d416c70207497bad11cf167cec8584,4.9,66.0,2024-05-01 08:10:02.386,0,1,0,1,0,0,0,0.9106658291457287,2.331017,EXISTING,"bird, exotic"
vet_8d066319f33e44b7bbed28313b59ce54,4.2,90.0,2024-05-04 17:21:54.788,0,1,1,1,0,0,0,0.7652261306532664,2.2973256,EXISTING,"bird, cattle, exotic"
vet_64aeb313ee0a40c39f590a583c2a78b1,4.5,15.000000000000002,2024-05-29 09:41:21.819,0,1,0,1,1,1,0,0.795037688442211,2.280724,EXISTING,"bird, exotic, pet, reptile"
vet_b5b88db894634792854650e1527c0b90,4.1,140.0,2024-05-20 00:01:39.645,0,1,1,1,1,1,0,0.7678517587939697,2.2699819,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_0feabf884c414c818f634372dff69c69,3.9,74.0,2024-05-31 03:05:03.919,0,1,1,1,1,1,0,0.6896859296482412,2.2621694,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_55a3251fe7a546168246d8eff7e3bac4,4.4,173.0,2024-05-03 03:49:26.568,0,1,1,1,0,0,0,0.8519346733668343,2.2445912,EXISTING,"bird, cattle, exotic"
vet_c812097bd95847a2959fa43790fb9062,3.7,14.0,2024-05-24 10:58:53.915,0,1,1,1,1,1,0,0.614535175879397,2.2397084,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_7686b0a4c40a439c950186448a00cc11,3.8,53.0,2024-05-15 20:25:44.973,0,1,1,1,1,1,0,0.6566331658291458,2.2299428,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_ac81b39c4bf6474589ea792a75f88551,2.6,186.0,2024-06-12 14:17:14.517,0,1,0,0,1,1,0,0.45346733668341715,2.2260365,EXISTING,"bird, pet, reptile"
vet_484cdfbd40434458a92d81d846297b2e,1.6,129.0,2024-05-06 20:59:12.785,0,1,1,0,1,1,0,0.19982412060301513,2.1791615,EXISTING,"bird, cattle, pet, reptile"
vet_ad2710c8ccb8458292a2614bf8a1aabd,2.0,11.0,2024-05-24 21:50:47.140,0,1,0,0,1,1,0,0.2305276381909548,2.167931,EXISTING,"bird, pet, reptile"
vet_971dad0165b74544a2fb58ef56d7aa3c,2.3,128.0,2024-05-21 01:33:13.445,0,1,0,0,1,1,0,0.356821608040201,2.1049428,EXISTING,"bird, pet, reptile"
vet_160035af90ad4e338c431fb52906321a,4.0,153.0,2024-05-01 00:22:08.330,0,1,1,1,1,1,0,0.7518844221105528,2.1029897,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_5b864b34dedf4d4eb6105ff27c387c05,5.0,54.0,2024-05-02 00:28:19.180,1,1,1,1,1,1,0,0.9271356783919599,2.093224,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8239d63dd0594d56bc3e8a0bd2972262,2.2,156.0,2024-05-26 21:53:59.676,1,1,0,0,0,1,0,0.34839195979899507,2.0727162,EXISTING,"aquatic, bird, reptile"
vet_e84607315a5c461493c17d743f6138e5,3.8,103.0,2024-05-26 05:48:18.360,0,1,1,1,1,1,0,0.6817587939698493,2.0580678,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_e474f10ff1b64b0ab3359a8e0ff5a46e,4.8,20.0,2024-06-04 17:06:19.290,1,1,1,1,1,1,0,0.8650502512562814,1.9945912,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_776bfe6bdbd74e7a96eec38a2e2ee7f9,3.7,87.0,2024-05-15 00:10:23.151,0,1,1,1,1,1,0,0.6512185929648242,1.9936147,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_33c291aca380489db10faeca5b018b75,5.0,97.0,2024-05-21 02:52:26.568,1,1,1,1,1,1,0,0.9487437185929648,1.9604115,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d24e2fec615844c0a7c2d4ff0a6c803e,4.5,113.0,2024-05-21 13:27:14.401,0,1,0,1,1,1,0,0.8442839195979899,1.9418569,EXISTING,"bird, exotic, pet, reptile"
vet_cd738cb0c8174e33b3361e1c8a8401e4,4.8,37.0,2024-05-10 02:13:50.567,1,1,1,1,1,1,0,0.8735929648241206,1.9379506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_1b2efc10d23946b3b22a343baa580b8a,3.7,113.0,2024-05-31 12:08:16.461,0,1,1,1,1,1,0,0.6642839195979899,1.9135365,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_53bda6b4e8c44e508bd7c35e70f12ba5,2.1,49.99999999999999,2024-05-25 13:04:37.480,0,1,0,0,0,0,0,0.27262562814070357,1.9110951,EXISTING,bird
vet_44d8097fb5184cfe84f954610bae6c31,4.8,53.0,2024-05-09 09:00:13.228,1,1,1,1,1,1,0,0.8816331658291457,1.8910756,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_63f3f14facc148c082aa11997cb55133,5.0,122.0,2024-06-11 14:33:46.439,1,1,1,1,1,1,0,0.9613065326633166,1.8695912,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d85f3c6ced2441349b11b79f52489ac5,3.2,64.0,2024-06-01 15:33:08.853,1,1,0,0,1,1,0,0.5271608040201006,1.865685,EXISTING,"aquatic, bird, pet, reptile"
vet_ccc2602a8b1e4a909e61b1276e09cced,2.1,138.0,2024-06-01 14:03:14.326,0,1,0,0,1,1,0,0.3168467336683417,1.85006,EXISTING,"bird, pet, reptile"
vet_57e67b5dfced4cf9a16141fbb80781c3,1.5,191.0,2024-05-25 07:03:55.202,0,1,1,0,1,1,0,0.20847989949748746,1.8490834,EXISTING,"bird, cattle, pet, reptile"
vet_e20b6ac591d14c67bdc20f7be3f34b23,4.7,42.0,2024-05-10 05:01:54.176,1,1,1,1,1,1,0,0.853605527638191,1.8236928,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_45bd518913bd4759ac274d91c96d34ff,1.2,99.0,2024-06-04 13:03:14.882,0,1,1,0,1,1,0,0.09474874371859296,1.8173451,EXISTING,"bird, cattle, pet, reptile"
vet_b9efb58b6f6c49aa81135bb1a81fe586,5.0,73.0,2024-05-02 22:56:14.483,1,1,1,1,0,0,0,0.9366834170854271,1.8100209,EXISTING,"aquatic, bird, cattle, exotic"
vet_5787f44231114202ba949084943eb390,3.7,138.0,2024-05-29 01:49:27.384,0,1,1,1,1,1,0,0.6768467336683417,1.8070912,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_b888089168ff4721b91227d077a43e99,3.3,17.0,2024-05-27 20:05:31.222,0,1,1,1,1,1,0,0.5260427135678392,1.7895131,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_4607f9da19944b019f41aa42ee80d718,3.5,79.0,2024-05-29 22:13:18.860,0,1,1,1,1,1,0,0.6021984924623116,1.7836537,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_508288cdd35c4b42ad04e80ac0beefa4,3.5,98.0,2024-05-28 10:29:32.413,0,1,1,1,1,1,0,0.6117462311557789,1.7455678,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_8a39fd129fad4f49a8db4c10d089442f,4.5,109.0,2024-05-18 06:20:58.882,0,1,0,1,0,0,0,0.8422738693467337,1.7304311,EXISTING,"bird, exotic"
vet_39acc26bfef345d18d3d8225e58c7382,3.4,118.0,2024-06-01 02:25:06.740,1,1,1,1,0,1,0,0.5992964824120603,1.7289662,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_8f00c1cfbd2b4b2e9784da5b2e8dc8db,2.3,62.99999999999999,2024-05-15 01:12:10.876,1,1,1,0,1,1,0,0.3241582914572864,1.7123647,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_c4c921691a2a4a8186fa5e998ca52039,1.7,104.0,2024-05-17 05:41:16.723,1,1,0,0,0,1,0,0.20976130653266334,1.6982045,EXISTING,"aquatic, bird, reptile"
vet_db66c231486640aa8fe4e22cd7d54153,4.7,8.0,2024-05-16 05:02:14.156,1,1,1,1,0,0,0,0.8365201005025126,1.6913686,EXISTING,"aquatic, bird, cattle, exotic"
vet_dffcbde6e7614b72bcb0a4ccb44b89c6,3.2,26.0,2024-05-12 14:18:56.268,0,1,1,1,1,1,0,0.5080653266331658,1.646935,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_86ab9c3896d9448a80a861a2566e810a,3.8,156.0,2024-05-06 12:33:28.132,0,1,1,1,0,0,0,0.7083919597989949,1.646935,EXISTING,"bird, cattle, exotic"
vet_e07576f416c5403ca444d3bd3d92e7cf,4.9,163.0,2024-05-02 05:48:35.360,1,1,1,1,1,1,0,0.9594095477386935,1.6283803,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_82108f9a79c84cff8766d51a8aaaf477,3.5,112.0,2024-05-06 01:03:54.550,0,1,0,0,1,0,0,0.6187814070351759,1.6195912,EXISTING,"bird, pet"
vet_34db8efe2f254bd3a430478387752a6a,3.5,198.0,2024-06-02 14:46:21.305,1,1,1,1,0,1,0,0.6619974874371859,1.5942006,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_49b23f0c9ad84a47832024b003748adf,4.0,102.0,2024-05-28 20:53:51.143,1,1,1,0,1,0,0,0.7262562814070352,1.5912709,EXISTING,"aquatic, bird, cattle, pet"
vet_21e232ef66d34e3e989feaa55300bb32,4.3,7.0,2024-05-24 15:29:36.764,1,1,1,1,1,1,0,0.7460175879396984,1.4779897,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a33090c0ba454a0baf694c11f1d613d4,4.3,15.000000000000002,2024-05-09 20:40:32.192,1,1,1,1,1,1,0,0.750037688442211,1.4418569,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_898a1e4281c24a60b23318f1d7659b2e,4.3,21.0,2024-05-30 16:25:38.201,1,1,1,1,1,1,0,0.7530527638190954,1.4379506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f7aae82d0a77414881cd85478708f0fb,4.7,82.0,2024-06-06 17:22:59.680,1,1,1,1,0,0,0,0.8737060301507538,1.436974,EXISTING,"aquatic, bird, cattle, exotic"
vet_828e8dc687bc49dcac9a688b6855cd47,1.7,133.0,2024-05-22 21:46:10.354,0,1,0,0,1,1,0,0.22433417085427138,1.4189076,EXISTING,"bird, pet, reptile"
vet_528fd9b0a0804685a7b258d8c7f19cbb,3.3,131.0,2024-05-29 06:16:22.728,0,1,1,1,1,1,0,0.5833291457286431,1.3940053,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_0bb3d59035e14b5fa75f68c36f28218b,4.2,7.0,2024-05-10 09:55:26.932,1,1,1,1,1,1,0,0.7235175879396986,1.3881459,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_384b08767e7c494ba24c5653b99886c1,4.3,35.0,2024-06-06 00:36:36.905,1,1,1,1,1,1,0,0.7600879396984924,1.3842397,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_70d463ac39c24b47b8edf9b43a2092b1,1.8,181.0,2024-05-06 12:17:28.185,0,1,0,0,1,1,0,0.27095477386934674,1.3666615,EXISTING,"bird, pet, reptile"
vet_b8917332831a4900a0da16af87c5e388,4.3,41.0,2024-06-08 16:42:03.487,1,1,1,1,1,1,0,0.7631030150753768,1.365685,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3c0ee01c91494a70ae2f006fc4923189,4.1,87.0,2024-06-11 03:54:11.614,0,1,0,1,0,0,0,0.7412185929648241,1.3573842,EXISTING,"bird, exotic"
vet_ef5662e0914b4c36a3fa320c2e7f6576,1.9,150.0,2024-05-13 16:16:23.351,0,1,0,0,0,0,0,0.27787688442211056,1.3402944,EXISTING,bird
vet_f0c79b2af1684ebcbfb6fa423e2f3d76,2.3,180.0,2024-05-28 19:13:16.289,1,1,1,0,1,1,0,0.38295226130653265,1.311974,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_ee43d3295bc0471089651ad2f16c29a1,4.2,31.0,2024-05-11 13:16:05.269,1,1,1,1,1,1,0,0.7355778894472362,1.2856069,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7fe842e60d4b4f64ba30777c26efcf60,4.4,30.000000000000004,2024-06-08 10:36:50.872,1,1,1,1,0,0,0,0.7800753768844222,1.2856069,EXISTING,"aquatic, bird, cattle, exotic"
vet_99b04311462e494cacc15e980a7b7719,1.4,84.0,2024-06-12 20:27:41.980,0,1,0,0,1,1,0,0.13221105527638188,1.2484975,EXISTING,"bird, pet, reptile"
vet_32ef792faa054e57a0b424211fd95a18,4.4,114.0,2024-05-11 03:20:03.891,1,1,1,1,1,1,0,0.8222864321608041,1.2348256,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3f06737da8cf414fa62a06a594f8f66a,3.1,94.0,2024-05-02 07:29:54.725,0,1,0,0,1,0,0,0.5197361809045227,1.2255483,EXISTING,"bird, pet"
vet_2a547aaf079a45e8bae8716a923cfbbe,4.4,119.0,2024-05-09 19:14:16.750,1,1,1,1,1,1,0,0.8247989949748745,1.2045522,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d1fb9e38fa1640469068e50f4d38bda6,1.3,0.0,2024-05-11 06:01:31.790,0,1,0,0,0,0,0,0.06750000000000002,1.1977162,EXISTING,bird
vet_a97ddcd952b84019ba1332259da885e5,2.9,164.0,2024-06-11 14:39:53.510,1,1,0,0,1,1,0,0.5099120603015075,1.1967397,EXISTING,"aquatic, bird, pet, reptile"
vet_3aec0c3d743f4f44b92caf06269943cd,1.9,195.0,2024-05-26 13:15:01.119,0,1,0,0,0,0,0,0.3004899497487437,1.1928334,EXISTING,bird
vet_067762e4946c470b9e967d806a3d46c7,4.0,173.0,2024-05-24 04:31:39.327,0,1,0,1,1,1,0,0.7619346733668342,1.1742787,EXISTING,"bird, exotic, pet, reptile"
vet_f9a5949d34c04d4baa12a36e6c6f3102,4.5,157.0,2024-06-02 02:40:36.495,1,1,1,1,1,1,0,0.866394472361809,1.1654897,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_01df43066f1e469ea28cceab562ab035,4.8,197.0,2024-06-09 00:31:37.999,1,1,1,1,0,0,0,0.9539949748743719,1.1635365,EXISTING,"aquatic, bird, cattle, exotic"
vet_3ad9554f3d6b41319466d86850623d8d,4.3,37.0,2024-06-01 13:43:48.530,1,1,1,1,0,0,0,0.7610929648241206,1.146935,EXISTING,"aquatic, bird, cattle, exotic"
vet_a4cd15b794d44cd68ca72ee47d7a5e5a,1.4,48.0,2024-05-31 12:23:15.427,0,1,0,0,0,0,0,0.11412060301507536,1.1449819,EXISTING,bird
vet_6aa34d831da046d8be21e093d03750ef,4.0,5.0,2024-05-29 16:07:19.984,1,1,1,1,1,1,0,0.6775125628140704,1.1410756,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d4c2d304c4f14db189836c523d49c12a,1.2,56.0,2024-05-30 20:21:04.439,0,1,0,0,1,1,0,0.07314070351758793,1.124474,EXISTING,"bird, pet, reptile"
vet_ab5c4708cf224e36bc6010ac2f314ce7,4.4,144.0,2024-05-20 22:55:15.387,1,1,1,1,1,1,0,0.8373618090452263,1.1068959,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ec3c44aa137d468688dd74b3e35c14fe,1.5,156.0,2024-05-01 09:10:03.228,0,1,0,0,1,1,0,0.19089195979899498,1.1010365,EXISTING,"bird, pet, reptile"
vet_23f91d483e294f3187ddc2a628195294,3.9,168.0,2024-06-08 13:31:32.922,0,1,0,1,1,1,0,0.7369221105527638,1.0981069,EXISTING,"bird, exotic, pet, reptile"
vet_7506287b5ca54400992bee785e5c79a3,4.4,151.0,2024-05-06 07:13:23.753,1,1,1,1,1,1,0,0.8408793969849248,1.0971303,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f100e52f925646888f45b73c851c7847,2.4,160.0,2024-06-10 20:01:50.489,0,1,1,0,1,0,0,0.3954020100502513,1.0898061,EXISTING,"bird, cattle, pet"
vet_8a247077d6b74d168166581cbe93793c,4.2,74.0,2024-05-05 04:22:18.431,1,1,0,0,1,0,0,0.7571859296482413,1.0663686,EXISTING,"aquatic, bird, pet"
vet_4d6694ff0d95428c9d27bcfae9dd0151,4.0,27.0,2024-05-15 16:31:58.761,1,1,1,1,1,1,0,0.68856783919598,1.0629506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9fe5c7faecc84db9b5ef4ac0bdef3463,1.7,187.0,2024-05-14 10:29:14.273,0,1,1,1,0,1,0,0.25146984924623117,1.0570912,EXISTING,"bird, cattle, exotic, reptile"
vet_0f5cf144a1134f16a9f4db40b4006efe,1.2,7.0,2024-05-10 15:07:20.595,0,1,0,0,0,0,0,0.04851758793969849,1.0524526,EXISTING,bird
vet_e99d30d8247748eab4c4c3a055d9954e,4.2,108.0,2024-06-02 23:42:05.030,1,1,1,1,1,1,0,0.7742713567839197,1.0229115,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_46c1cdc1a2134e34843708c179a68c26,4.4,173.0,2024-06-08 20:52:31.251,1,1,1,1,1,1,0,0.8519346733668343,1.0180287,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7a56d88ead834b929535b5a8cd41d175,3.3,48.0,2024-05-15 02:52:06.589,1,1,1,0,1,0,0,0.5416206030150753,1.0067983,EXISTING,"aquatic, bird, cattle, pet"
vet_e79bf1fbc91a406e8e05933f576b9037,4.0,160.0,2024-05-29 00:13:16.965,0,1,0,1,0,0,0,0.7554020100502513,0.98677874,EXISTING,"bird, exotic"
vet_041f476845894450871c75cf575dfb47,3.1,0.0,2024-05-05 14:15:56.428,1,1,0,1,0,1,0,0.47250000000000003,0.94771624,EXISTING,"aquatic, bird, exotic, reptile"
vet_0b14a5edd7334255b01cded5604a75d0,2.0,128.0,2024-05-01 13:12:28.929,1,1,1,0,0,0,0,0.289321608040201,0.9252553,EXISTING,"aquatic, bird, cattle"
vet_889e6a66d2c341c3a6392baf1c2351ea,1.9,46.0,2024-05-30 14:24:58.836,0,1,1,0,1,0,0,0.22561557788944722,0.91060686,EXISTING,"bird, cattle, pet"
vet_9872d7c835da40db9f7c21dad1803516,3.9,49.99999999999999,2024-05-06 05:43:04.793,1,1,1,1,1,1,0,0.6776256281407035,0.8803334,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_703ef0d42a474b70a1a477213453ec36,3.1,147.0,2024-05-30 13:07:07.276,0,1,1,1,0,0,0,0.5463693467336683,0.87935686,EXISTING,"bird, cattle, exotic"
vet_cebba6399f674cd7ad9eb5893b373a98,4.1,118.0,2024-05-25 23:50:13.100,1,1,1,1,1,1,0,0.7567964824120602,0.8705678,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8259c52f4e3744148320af61223a0962,3.6,136.0,2024-06-12 09:06:35.382,0,1,0,1,1,1,0,0.6533417085427137,0.8676381,EXISTING,"bird, exotic, pet, reptile"
vet_81fe3cb762e74f8692c5395e4c999c52,4.3,186.0,2024-05-11 15:17:40.220,1,1,1,1,1,1,0,0.835967336683417,0.85591936,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_703aa5ef4c0047429dfd8b5800d7c8d6,2.7,199.0,2024-05-30 10:09:16.591,1,1,0,0,1,1,0,0.48250000000000004,0.8490834,EXISTING,"aquatic, bird, pet, reptile"
vet_c85f23f95a244b25bf464bbfa721aeee,4.2,92.0,2024-06-07 20:11:45.357,1,1,1,1,0,0,0,0.7662311557788946,0.84615374,EXISTING,"aquatic, bird, cattle, exotic"
vet_88fa0362ee09414e8823bf359ca13f44,1.8,154.0,2024-05-17 18:29:39.408,1,1,1,0,1,1,0,0.2573869346733669,0.8412709,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_63f02d4eab144d079778aba1c4ee6b16,2.8,180.0,2024-05-25 01:24:08.907,1,1,0,0,0,0,0,0.49545226130653264,0.7904897,EXISTING,"aquatic, bird"
vet_3f9b85a811d548a7b04d87297112c890,4.0,113.0,2024-05-07 21:46:49.488,1,1,1,1,1,1,0,0.73178391959799,0.76802874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cd006acad04441da82034c9aaaa34808,2.2,60.00000000000001,2024-05-18 15:29:29.407,1,1,0,0,1,1,0,0.3001507537688443,0.75728655,EXISTING,"aquatic, bird, pet, reptile"
vet_8a004a9c6c0c4efd894971eb624025be,1.2,97.0,2024-05-28 21:46:20.817,0,1,0,0,0,0,0,0.09374371859296482,0.74654436,EXISTING,bird
vet_bcf7d397c0a0455a97993ed873cb7da7,2.4,28.999999999999996,2024-05-10 19:21:16.860,0,1,1,1,1,1,0,0.32957286432160804,0.7455678,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_bbfa792d03264273a5bb5ab687ae7988,4.1,161.0,2024-06-11 20:01:17.432,1,1,1,1,1,1,0,0.7784045226130653,0.7240834,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_13137e40035340ce8cacddc64ba3849c,2.5,102.0,2024-05-23 21:19:35.855,1,1,0,0,0,0,0,0.3887562814070352,0.71529436,EXISTING,"aquatic, bird"
vet_7800516c720045c09a1eac627cd60f8e,3.6,3.0,2024-05-31 07:50:28.553,1,1,1,1,1,1,0,0.5865075376884423,0.70552874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_63d79e732a5949548742fdc515d39974,4.1,46.0,2024-06-05 02:58:42.770,0,1,1,1,1,0,0,0.7206155778894472,0.70259905,EXISTING,"bird, cattle, exotic, pet"
vet_ab48b68f5bc34bdd97417c5c7cbd5289,4.8,142.0,2024-05-05 11:06:35.549,1,1,0,1,1,1,0,0.926356783919598,0.7006459,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_9d1eadedc1d24caa93dcfc0efa0b0e68,4.2,195.0,2024-05-14 02:32:59.884,1,1,1,1,1,1,0,0.8179899497487438,0.6967397,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e0190f00b32945e3a654af1d8f262e5f,3.7,44.0,2024-06-11 16:34:11.923,1,1,1,1,1,1,0,0.6296105527638192,0.68990374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6435da18e9c84631b19d8d5795eebeb9,4.0,137.0,2024-05-30 10:57:04.169,1,1,1,1,1,1,0,0.7438442211055277,0.67623186,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d0e806de4e4d4258b49d22f3922d91d3,3.6,191.0,2024-05-04 16:36:44.634,0,1,0,1,1,1,0,0.6809798994974875,0.6752553,EXISTING,"bird, exotic, pet, reptile"
vet_d6c7cb68fc244c05adc2bbaad07bb71b,2.9,196.0,2024-05-04 03:23:55.370,0,1,0,0,1,0,0,0.5259924623115578,0.65865374,EXISTING,"bird, pet"
vet_899484b1bd7b4d6ea614fe8c1cdd2f6a,3.6,199.0,2024-05-08 04:21:41.881,0,1,0,1,1,1,0,0.685,0.6547475,EXISTING,"bird, exotic, pet, reptile"
vet_6de7dde850724d7b8e92b40f23ad3089,4.9,73.0,2024-05-07 23:31:39.205,0,1,0,1,1,0,0,0.9141834170854272,0.64791155,EXISTING,"bird, exotic, pet"
vet_d5bd4de4fbcb45bd9b378f75e244ef4f,4.8,164.0,2024-05-12 06:53:19.684,1,1,0,1,1,1,0,0.9374120603015075,0.646935,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_db9c2a3131c94b8799cbadf3fec1d66b,3.0,61.0,2024-05-19 01:22:02.261,1,1,0,1,0,1,0,0.4806532663316583,0.6410756,EXISTING,"aquatic, bird, exotic, reptile"
vet_97dc25df254a4ef78b18a973cc1c2d80,3.6,37.0,2024-05-28 01:13:26.859,1,1,1,1,1,1,0,0.6035929648241207,0.59615374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a5e9ff61257947a1bb6b428e05250e5e,2.8,138.0,2024-05-22 17:19:41.387,0,1,1,1,0,0,0,0.4743467336683417,0.5863881,EXISTING,"bird, cattle, exotic"
vet_7c589eb2576047dcbec2a56a5af02d1d,1.1,112.0,2024-05-04 06:51:33.411,0,1,0,0,0,0,0,0.0787814070351759,0.58297014,EXISTING,bird
vet_2f20da6cccee4284b152ab9dfb2fe62f,2.3,154.0,2024-05-27 15:35:37.707,1,1,0,0,1,1,0,0.3698869346733668,0.5522084,EXISTING,"aquatic, bird, pet, reptile"
