vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_af8fdb4679c944fda6c902a02e9dfd1e,4.3,115.00000000000001,2024-05-26 15:42:59.235,0,1,1,0,1,1,0,0.800288944723618,5.249474,EXISTING,"bird, cattle, pet, reptile"
vet_93e299c1642b4d18bd9204f634a9bd3c,4.8,5.0,2024-05-02 09:05:08.568,0,0,0,1,0,1,0,0.8575125628140703,5.22506,EXISTING,"exotic, reptile"
vet_d38edb8e47c34564be9652c0ae92d43e,4.0,80.0,2024-05-18 14:59:41.386,1,1,1,0,0,1,0,0.7152010050251256,5.2055287,EXISTING,"aquatic, bird, cattle, reptile"
vet_63621d59bd754c84ae3a436e93459549,2.4,2.0,2024-05-06 17:19:14.563,0,0,0,0,0,1,0,0.31600502512562817,5.2050405,EXISTING,reptile
vet_d7d4d591a63242308bd83ab9f00cf1de,4.8,20.0,2024-05-27 04:38:50.970,0,0,0,1,0,1,0,0.8650502512562814,5.154259,EXISTING,"exotic, reptile"
vet_54a8deeef5c44214a20db9bd51111f45,2.5,52.0,2024-06-01 22:17:20.754,0,0,0,0,0,1,0,0.3636306532663317,5.144982,EXISTING,reptile
vet_8353dbcc0ef04646853b6934811b026a,4.3,163.0,2024-06-03 14:29:57.601,0,0,0,0,1,1,0,0.8244095477386935,5.1430287,EXISTING,"pet, reptile"
vet_1fd8e8f9ed914186b6522ab3cf3dbf1a,3.4,176.0,2024-05-11 12:38:20.806,1,0,1,0,0,1,0,0.6284422110552764,5.120568,EXISTING,"aquatic, cattle, reptile"
vet_41eb8bcbedf646faa55f8271a8027757,4.2,176.0,2024-06-04 10:49:42.649,0,0,0,0,1,1,0,0.8084422110552765,4.9760365,EXISTING,"pet, reptile"
vet_14d255612e584858bd71f7a4856dc1b9,3.3,153.0,2024-06-01 05:09:20.998,0,0,1,0,1,1,0,0.5943844221105528,4.9115834,EXISTING,"cattle, pet, reptile"
vet_99a4d2777e084dd3ac8619f4f18f8ee9,3.6,1.0,2024-05-08 02:01:34.799,0,0,0,0,1,1,0,0.5855025125628142,4.907189,EXISTING,"pet, reptile"
vet_b1f269153bc34b7bba17a3501fe87752,4.8,147.0,2024-05-08 12:34:39.622,0,1,0,0,1,1,0,0.9288693467336683,4.8422475,EXISTING,"bird, pet, reptile"
vet_e778550b910e490fb217a9b263194f93,3.5,31.0,2024-06-05 06:48:21.566,1,1,1,0,0,1,0,0.5780778894472361,4.8232045,EXISTING,"aquatic, bird, cattle, reptile"
vet_7de16f340c3a47c89eedfb36fd2c84af,3.3,1.0,2024-05-04 07:52:53.594,1,0,0,0,0,1,0,0.518002512562814,4.761193,EXISTING,"aquatic, reptile"
vet_a728120963c14a40a1a24c9c3a7a6805,4.3,2.0,2024-05-12 05:21:36.597,0,0,0,1,0,1,0,0.7435050251256281,4.669396,EXISTING,"exotic, reptile"
vet_c5b95c26a2f946e3967188e0fefd5307,2.2,108.0,2024-05-15 00:32:10.575,0,0,0,0,0,1,0,0.32427135678391966,4.623009,EXISTING,reptile
vet_d3032fb6dd7c4c6ba7552c1649ab9afc,4.9,64.0,2024-05-27 06:17:30.145,1,1,1,0,1,1,0,0.9096608040201005,4.619591,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_01956e4b752443beb4719ab85cd7a322,4.8,56.0,2024-05-04 01:35:26.116,1,0,0,0,1,1,0,0.8831407035175879,4.603966,EXISTING,"aquatic, pet, reptile"
vet_7a56bee808e04c7894dd814c5c543315,3.3,48.0,2024-05-31 05:27:19.466,1,0,0,0,0,1,0,0.5416206030150753,4.5976186,EXISTING,"aquatic, reptile"
vet_98d8b070bd4d4151a79a15fa8960fe3c,3.7,132.0,2024-05-29 09:00:29.337,0,0,0,0,1,1,0,0.6738316582914573,4.5697865,EXISTING,"pet, reptile"
vet_ba8c92ae7e6f4823987e137b3ef87670,2.2,131.0,2024-05-19 06:47:08.257,0,0,0,0,0,1,0,0.3358291457286433,4.545861,EXISTING,reptile
vet_af1b687f945b41f6a1a797835be41732,3.4,101.0,2024-05-25 15:22:49.912,1,0,0,0,0,1,0,0.5907537688442211,4.5277944,EXISTING,"aquatic, reptile"
vet_5f00aeef9c164353a7eaeeaf7e5a4b3c,2.1,113.0,2024-05-11 01:34:12.138,0,0,0,0,0,1,0,0.30428391959798995,4.4862905,EXISTING,reptile
vet_02da236c6e654b0980a11a632260d406,2.0,84.0,2024-05-27 21:51:51.104,0,0,0,0,0,1,0,0.2672110552763819,4.4775014,EXISTING,reptile
vet_6a85444d96324201b5c51db3c55b38c9,4.1,27.0,2024-05-08 02:18:43.511,0,1,0,0,1,1,0,0.7110678391959798,4.461388,EXISTING,"bird, pet, reptile"
vet_9bd7854e56664628b8b01d2db79a1ce3,4.1,5.0,2024-05-01 21:38:43.560,0,0,0,1,0,1,0,0.7000125628140702,4.4442983,EXISTING,"exotic, reptile"
vet_c936d0618745403f8ca8ed086e881d6b,2.1,130.0,2024-05-18 03:54:58.886,0,0,0,0,0,1,0,0.31282663316582915,4.428185,EXISTING,reptile
vet_ddf01e52e9a247ddba7a455518701d0c,5.0,73.0,2024-05-12 20:35:18.815,0,0,1,1,1,1,0,0.9366834170854271,4.416466,EXISTING,"cattle, exotic, pet, reptile"
vet_38b36be982aa47c3929c665d62ba975c,4.8,71.0,2024-05-29 07:55:48.180,1,0,1,1,0,1,0,0.8906783919597989,4.3871694,EXISTING,"aquatic, cattle, exotic, reptile"
vet_44daa23843ee49bc8743834447d50779,3.3,44.0,2024-05-05 20:09:55.766,0,1,1,0,1,1,0,0.5396105527638191,4.3749623,EXISTING,"bird, cattle, pet, reptile"
vet_d9615a27270440a8875e70dafef5e450,1.6,7.0,2024-05-18 02:16:16.685,0,0,0,0,0,1,0,0.13851758793969854,4.2953725,EXISTING,reptile
vet_78388bf5e5324a11b5285aad5d6e52cf,1.3,170.0,2024-05-03 22:04:04.152,0,0,1,0,0,1,0,0.152927135678392,4.2436147,EXISTING,"cattle, reptile"
vet_5a4b911721904d9099457add313a1708,2.5,99.0,2024-05-28 03:05:44.193,0,0,1,0,1,1,0,0.38724874371859297,4.186974,EXISTING,"cattle, pet, reptile"
vet_1e6dc6a0f87b43eaac01cdffb0cab87f,3.5,14.0,2024-06-11 14:57:56.843,1,0,1,0,1,1,0,0.569535175879397,4.1391225,EXISTING,"aquatic, cattle, pet, reptile"
vet_85364c26ab3c4cc0b3ff063cd3096f1b,4.5,4.0,2024-05-08 22:02:38.680,0,0,1,1,1,1,0,0.7895100502512563,4.1010365,EXISTING,"cattle, exotic, pet, reptile"
vet_16d7cb631a834f2b9a7ef7492b076b8d,4.0,113.0,2024-06-01 09:06:00.805,0,1,0,0,1,1,0,0.73178391959799,4.06881,EXISTING,"bird, pet, reptile"
vet_9ad59e1d296e439189863b3b710f1083,1.8,140.0,2024-06-02 15:08:19.808,0,0,0,0,0,1,0,0.25035175879396987,4.0590444,EXISTING,reptile
vet_c0898237f5df4e019c374d6ae59a026c,1.6,76.0,2024-05-26 01:54:47.217,0,0,0,0,0,1,0,0.1731909547738694,4.0561147,EXISTING,reptile
vet_a7e846e16c15483892a7b80575730466,2.6,155.0,2024-06-02 15:55:51.393,0,1,0,0,0,1,0,0.43788944723618095,3.9911733,EXISTING,"bird, reptile"
vet_487cb3d1cd1d4bf5b825ac9469206fde,4.7,199.0,2024-06-04 20:29:31.934,1,0,0,0,1,1,0,0.9325,3.9848256,EXISTING,"aquatic, pet, reptile"
vet_ecfed13e74f54e63ab4babc25babfbd0,1.8,164.0,2024-05-10 16:26:36.848,0,0,0,0,0,1,0,0.26241206030150754,3.983849,EXISTING,reptile
vet_03a9b8dcde754fd8930170317829d175,4.5,131.0,2024-06-06 13:01:18.315,1,1,1,0,1,1,0,0.8533291457286432,3.9516225,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_9882fa1e168a4c37ab9f01facfa3a103,3.1,170.0,2024-05-04 20:43:14.118,1,0,0,0,0,1,0,0.557927135678392,3.9452748,EXISTING,"aquatic, reptile"
vet_16011dbcf86a431093f445b087e3ee03,3.8,172.0,2024-05-27 23:04:18.458,1,0,1,0,1,1,0,0.7164321608040201,3.9389272,EXISTING,"aquatic, cattle, pet, reptile"
vet_09f93c64556a464893a0089b701db305,4.1,152.0,2024-05-01 11:23:00.655,0,0,0,1,0,1,0,0.7738819095477386,3.9296498,EXISTING,"exotic, reptile"
vet_37ad8c4d696b46aa9ed7242968e8fea2,2.1,15.000000000000002,2024-05-16 12:59:37.746,0,1,0,0,0,1,0,0.2550376884422111,3.9242787,EXISTING,"bird, reptile"
vet_bddfa7b29d1f40f38551ddf1ffbef15e,3.7,143.0,2024-06-03 08:58:13.400,1,0,1,0,1,1,0,0.6793592964824121,3.9135365,EXISTING,"aquatic, cattle, pet, reptile"
vet_872f1852d10c4adf90afeab3c33eeea6,2.7,13.0,2024-05-18 05:47:32.790,0,0,0,0,1,1,0,0.389032663316583,3.8637319,EXISTING,"pet, reptile"
vet_e79180be1c44450aa2219b1f59bc20f4,2.7,17.0,2024-06-06 15:07:36.500,0,0,0,0,1,1,0,0.39104271356783926,3.8456655,EXISTING,"pet, reptile"
vet_db71ecbba2d4491f89be77ac43ca9432,2.9,86.0,2024-05-17 09:04:54.827,0,0,0,0,1,1,0,0.4707160804020101,3.8451772,EXISTING,"pet, reptile"
vet_78192bc030c444df854487a91b755b68,1.4,79.0,2024-06-07 04:34:32.200,0,0,0,0,0,1,0,0.12969849246231155,3.825646,EXISTING,reptile
vet_066d0e98d1484a62bf90631998bd584f,4.2,76.0,2024-06-05 14:51:59.313,1,1,1,0,1,1,0,0.7581909547738694,3.7924428,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_20003f01c30e4ab19995bb6cec727364,3.8,129.0,2024-05-12 19:08:25.622,0,1,0,0,1,1,0,0.6948241206030151,3.789513,EXISTING,"bird, pet, reptile"
vet_4b6ca0154da74578b4bc7558786a3964,2.7,20.0,2024-06-05 23:16:56.231,0,1,1,0,1,1,0,0.39255025125628146,3.7709584,EXISTING,"bird, cattle, pet, reptile"
vet_55355e3d9dee4d3a8646d228eebccbbe,4.1,55.00000000000001,2024-05-22 08:26:11.536,1,1,1,0,1,1,0,0.7251381909547737,3.7641225,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_6108d505aaec43e8a4925847695a94aa,2.7,99.0,2024-05-24 17:25:59.670,1,0,0,0,0,1,0,0.432248743718593,3.746056,EXISTING,"aquatic, reptile"
vet_2ac66cb949d1429fac226eae9213d1e4,3.1,177.0,2024-05-07 19:19:04.630,0,0,0,0,1,1,0,0.5614447236180905,3.7445912,EXISTING,"pet, reptile"
vet_6189b350f12e453f94e19a36f134589c,3.5,132.0,2024-05-29 22:35:58.705,1,0,1,0,1,1,0,0.6288316582914573,3.7377553,EXISTING,"aquatic, cattle, pet, reptile"
vet_9cdb80e3ed8e48048f4c5d116a93a09d,1.5,138.0,2024-05-24 06:49:36.692,0,0,0,0,0,1,0,0.1818467336683417,3.737267,EXISTING,reptile
vet_715f8e9c6f1640bfbf5824b741be41cc,2.7,8.0,2024-05-06 22:54:52.439,0,0,1,1,0,1,0,0.3865201005025126,3.6982045,EXISTING,"cattle, exotic, reptile"
vet_ae140b2578214581b743239a26c486fa,4.4,176.0,2024-06-06 08:44:26.236,1,1,1,0,1,1,0,0.8534422110552765,3.695763,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_82432248209a49ff8a74c25ca9e57e63,4.5,119.0,2024-05-05 07:55:51.950,0,0,1,1,1,1,0,0.8472989949748744,3.6947865,EXISTING,"cattle, exotic, pet, reptile"
vet_c738e96f4af2420daddfa77589bb4e47,2.0,68.0,2024-05-13 00:54:27.592,0,1,0,0,0,1,0,0.2591708542713568,3.63131,EXISTING,"bird, reptile"
vet_8bcfc2018e934c129d57b199605717a1,3.6,111.0,2024-05-13 05:18:22.140,0,1,0,0,1,1,0,0.6407788944723619,3.6195912,EXISTING,"bird, pet, reptile"
vet_39f6554f9d2b4fc4b38371e09b74c62d,1.1,47.0,2024-05-06 19:20:23.112,0,0,0,0,0,1,0,0.046118090452261326,3.5995717,EXISTING,reptile
vet_afd611164b954fd2bf7afa9e6bad1294,2.0,79.0,2024-05-03 05:40:23.725,0,1,0,0,0,1,0,0.2646984924623116,3.593224,EXISTING,"bird, reptile"
vet_51091071263a488a9b7afba1ebf27a44,4.1,34.0,2024-05-31 23:19:08.832,0,0,1,1,1,1,0,0.7145854271356783,3.5365834,EXISTING,"cattle, exotic, pet, reptile"
vet_2c613c1284064c03a5220c2d6c60397d,3.2,101.0,2024-06-08 09:07:52.610,1,0,1,0,1,1,0,0.5457537688442211,3.5111928,EXISTING,"aquatic, cattle, pet, reptile"
vet_89c881113d19416aa8499a48afeb0eb0,4.3,190.0,2024-05-04 03:23:29.423,1,1,1,0,1,1,0,0.8379773869346733,3.5092397,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_00008b4e6d174aaf8430009a37083a70,2.4,28.0,2024-05-23 19:39:02.439,0,0,0,0,1,1,0,0.32907035175879396,3.4740834,EXISTING,"pet, reptile"
vet_b01f6ca5f4284026889c4e737b37a37e,3.8,81.0,2024-06-02 16:45:39.381,1,0,0,0,1,1,0,0.6707035175879397,3.391564,EXISTING,"aquatic, pet, reptile"
vet_ee04549449644641b414b1a3778850ca,4.9,145.0,2024-05-06 14:58:40.903,1,0,0,1,0,1,0,0.9503643216080403,3.3822865,EXISTING,"aquatic, exotic, reptile"
vet_3c4add69124544cd8bba47ac6b744439,3.4,180.0,2024-05-13 00:17:22.218,1,1,0,0,0,1,0,0.6304522613065326,3.343224,EXISTING,"aquatic, bird, reptile"
vet_6fdb82e14a0f46b39f05b7d574b4abf1,4.0,120.99999999999999,2024-05-18 00:37:56.000,1,0,1,1,0,1,0,0.7358040201005025,3.3168569,EXISTING,"aquatic, cattle, exotic, reptile"
vet_745860972eb04996a4ce024c3b00451f,4.5,75.0,2024-05-22 11:05:10.874,1,1,0,0,1,1,0,0.8251884422110553,3.2953725,EXISTING,"aquatic, bird, pet, reptile"
vet_9e41e53e9a204c0b94863f0de6cceddd,2.3,9.0,2024-05-01 08:45:39.475,0,0,1,1,0,1,0,0.2970226130653266,3.2499623,EXISTING,"cattle, exotic, reptile"
vet_6d96d6eebd1549549263df709822ce4a,4.6,41.0,2024-06-09 22:35:10.843,0,0,0,1,1,1,0,0.8306030150753768,3.2211537,EXISTING,"exotic, pet, reptile"
vet_776db2587a6e45cab78a960b5d61107c,3.2,104.99999999999999,2024-05-01 07:03:42.518,0,1,0,0,1,1,0,0.5477638190954774,3.1967397,EXISTING,"bird, pet, reptile"
vet_68c47057e6ed4c9ba6257bb9a66a29b8,2.8,33.0,2024-05-07 22:03:31.568,1,1,0,0,0,1,0,0.4215829145728643,3.1733022,EXISTING,"aquatic, bird, reptile"
vet_37acfbe6445c44adb815acfffee2c535,2.3,137.0,2024-05-12 08:51:55.686,1,0,0,0,0,1,0,0.3613442211055276,3.1684194,EXISTING,"aquatic, reptile"
vet_00c1efca3e1a4d9eac865b43d30c4815,2.5,150.0,2024-05-02 09:02:42.112,0,0,0,0,1,1,0,0.41287688442211057,3.1654897,EXISTING,"pet, reptile"
vet_ff876461f4b64d388757cb09d88a10ca,1.7,139.0,2024-05-31 22:19:13.394,0,0,1,0,1,1,0,0.22734924623115577,3.1586537,EXISTING,"cattle, pet, reptile"
vet_587bae280f234cab8bee05da2995b389,2.4,136.0,2024-05-23 14:01:55.139,0,0,0,0,1,1,0,0.38334170854271354,3.1059194,EXISTING,"pet, reptile"
vet_cf4cc4334d7e40e092ff75791c777a29,4.8,132.0,2024-05-04 21:36:41.060,0,1,1,1,1,1,0,0.9213316582914572,3.091271,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_5b680ff01ef741fca7a37242b7b0042b,4.4,5.0,2024-05-17 15:43:37.970,0,1,1,1,1,1,0,0.7675125628140704,3.055138,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_ba52aa81d4554b1bbeb891a1c3834229,3.0,32.0,2024-05-09 12:17:27.393,0,1,1,1,0,1,0,0.46608040201005024,3.0400014,EXISTING,"bird, cattle, exotic, reptile"
vet_9eefb7734d124587aafb802d814835bc,4.1,36.0,2024-05-08 15:43:05.446,1,1,0,0,1,1,0,0.7155904522613065,2.9867787,EXISTING,"aquatic, bird, pet, reptile"
vet_6d7b455682b7443987d20a562a7693ae,2.8,125.00000000000001,2024-05-14 05:05:27.516,1,0,1,0,1,1,0,0.46781407035175876,2.983849,EXISTING,"aquatic, cattle, pet, reptile"
vet_67d51325fca04388b70207f5200e48c0,3.5,104.0,2024-05-16 16:20:58.425,1,0,0,0,1,1,0,0.6147613065326634,2.97506,EXISTING,"aquatic, pet, reptile"
vet_c1df296af3784dcd970278feb45db296,3.0,104.99999999999999,2024-06-08 04:23:37.436,0,1,0,0,1,1,0,0.5027638190954774,2.9745717,EXISTING,"bird, pet, reptile"
vet_f97110e9155e49c9b810ac5bc6381583,4.9,46.0,2024-06-02 07:37:13.832,1,0,1,1,1,1,0,0.9006155778894473,2.9262319,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_28572517bf8542108dc6d05e6c0155e4,5.0,93.0,2024-05-21 00:26:43.695,1,0,1,1,1,1,0,0.9467336683417086,2.8852162,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_ae6e1a3a123946a4b654c57f7cc26b50,4.0,12.0,2024-05-08 19:14:09.701,1,0,0,1,0,1,0,0.6810301507537689,2.8251576,EXISTING,"aquatic, exotic, reptile"
vet_01d5bdceba2a4f8b99dc3101aa5b75c6,2.0,88.0,2024-05-29 17:47:15.303,0,0,0,0,1,1,0,0.2692211055276382,2.8178334,EXISTING,"pet, reptile"
vet_4bb4bbf7f55f4297b7025151d7f1d20c,5.0,32.0,2024-06-06 23:19:01.408,0,1,0,1,1,1,0,0.9160804020100503,2.78756,EXISTING,"bird, exotic, pet, reptile"
vet_fc2971009e8d4250bc52f66d7f23dc87,4.9,89.0,2024-05-22 14:47:50.145,1,0,1,1,1,1,0,0.9222236180904523,2.7797475,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_2ff260656709437dacbc28dfd8fca0b3,3.3,96.0,2024-05-12 04:20:25.260,1,0,0,0,1,1,0,0.5657412060301508,2.7758412,EXISTING,"aquatic, pet, reptile"
vet_33466eef148443c2a500680358444a33,2.1,138.0,2024-05-17 08:48:11.170,0,0,0,0,1,1,0,0.3168467336683417,2.7577748,EXISTING,"pet, reptile"
vet_68b3446303424476a1ae5084dffbd69f,4.2,138.0,2024-05-10 21:16:36.281,1,1,0,0,1,1,0,0.7893467336683417,2.7455678,EXISTING,"aquatic, bird, pet, reptile"
vet_6095370a90ba4fc28471a64fcffb331a,3.8,8.0,2024-05-19 00:50:08.611,1,1,0,0,1,1,0,0.6340201005025126,2.7289662,EXISTING,"aquatic, bird, pet, reptile"
vet_c631bae7bfec4a0b94ffe1d97fe238d7,3.0,18.0,2024-05-26 14:04:18.874,1,1,1,0,1,1,0,0.4590452261306533,2.653771,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_ddc2d155bf1a4e2495517552c58ed43a,2.6,37.0,2024-05-04 07:28:26.594,0,0,0,1,0,1,0,0.37859296482412064,2.6518178,EXISTING,"exotic, reptile"
vet_ced6b110c835436ebd2a1351c8eb8366,4.1,78.0,2024-05-18 04:18:39.427,1,1,1,1,0,1,0,0.7366959798994974,2.648888,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_281936cd52c641afb3172cc15f44cd8d,3.1,196.0,2024-05-30 16:11:37.358,0,0,0,1,0,1,0,0.5709924623115579,2.6483998,EXISTING,"exotic, reptile"
vet_3365780f86b5414ba2a574c14ab4cedc,3.6,132.0,2024-06-06 00:16:23.510,0,0,1,1,1,1,0,0.6513316582914573,2.6303334,EXISTING,"cattle, exotic, pet, reptile"
vet_a024d8b72e43484088da80e1a8d768b6,4.6,3.0,2024-05-16 11:24:35.623,1,1,0,1,0,1,0,0.8115075376884422,2.6186147,EXISTING,"aquatic, bird, exotic, reptile"
vet_436e006aa1a74f65be5a538b9a1a4789,3.1,38.0,2024-05-21 19:35:31.325,1,0,1,1,0,1,0,0.4915954773869347,2.5834584,EXISTING,"aquatic, cattle, exotic, reptile"
vet_68e9d2788d2c448c90a47ac091698c6e,3.0,62.99999999999999,2024-05-19 02:54:02.930,1,0,0,0,1,1,0,0.48165829145728645,2.5678334,EXISTING,"aquatic, pet, reptile"
vet_a93fcd6145594538b57332d34c2d7892,1.9,78.0,2024-05-07 20:15:08.349,0,0,1,1,0,1,0,0.24169597989949748,2.561974,EXISTING,"cattle, exotic, reptile"
vet_b8edfd12b72a4b508cb0821879cce092,1.4,34.0,2024-05-01 03:03:14.134,1,0,0,0,0,1,0,0.10708542713567837,2.518517,EXISTING,"aquatic, reptile"
vet_0c5e49826f9a4096bb03f6c85f00c75f,3.1,131.0,2024-05-07 01:24:18.614,1,0,0,0,1,1,0,0.5383291457286432,2.4399037,EXISTING,"aquatic, pet, reptile"
vet_6179645d62d74ec0adfe9cc4a9b61728,3.9,96.0,2024-05-26 15:56:06.940,1,0,0,1,0,1,0,0.7007412060301508,2.435021,EXISTING,"aquatic, exotic, reptile"
vet_e057aa5d7070479b8895602a070c9bc6,2.9,196.0,2024-05-20 23:45:26.422,0,0,0,1,0,1,0,0.5259924623115578,2.4257436,EXISTING,"exotic, reptile"
vet_d0d7b659aafd418bb40c78458d19dfb3,4.2,186.0,2024-06-05 08:33:55.320,1,1,1,1,0,1,0,0.8134673366834172,2.403771,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_b4768df9d6694c15b3199b3c46be8b69,4.7,139.0,2024-05-01 16:36:04.583,1,0,1,1,1,1,0,0.9023492462311558,2.383263,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_88d077d4789d45e39d2c62fee89e9009,2.9,86.0,2024-05-27 04:24:05.343,1,0,0,0,1,1,0,0.4707160804020101,2.3734975,EXISTING,"aquatic, pet, reptile"
vet_2dbf5290be6141dcbef5bda3e07c3ce4,1.4,79.0,2024-05-12 00:31:33.985,1,0,0,0,0,1,0,0.12969849246231155,2.3525014,EXISTING,"aquatic, reptile"
vet_2f9d7d9beb7f411f810e747b61342b14,2.9,75.0,2024-05-07 00:21:24.749,1,1,1,0,1,1,0,0.46518844221105526,2.3451772,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_f74a1b39992144ca98e4200bd03842fe,4.0,185.0,2024-05-26 23:45:50.488,1,1,0,0,1,1,0,0.7679648241206031,2.3442006,EXISTING,"aquatic, bird, pet, reptile"
vet_146bda7ab87347c58b4004b8b23dface,4.8,152.0,2024-05-23 19:39:46.520,1,1,0,1,0,1,0,0.9313819095477387,2.3383412,EXISTING,"aquatic, bird, exotic, reptile"
vet_c7f0ccc2425948f99518f63fa007d204,4.3,28.999999999999996,2024-05-02 06:43:28.351,1,0,1,1,1,1,0,0.757072864321608,2.3061147,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_6eecaabe75d44799aba2fa3e505ec305,4.0,115.99999999999999,2024-05-25 06:05:04.121,0,0,0,1,1,1,0,0.7332914572864322,2.2924428,EXISTING,"exotic, pet, reptile"
vet_26063a24cfd54a959b22c5a46cd2e328,4.2,182.0,2024-06-11 11:58:17.918,0,0,0,1,1,1,0,0.8114572864321609,2.2885365,EXISTING,"exotic, pet, reptile"
vet_64aeb313ee0a40c39f590a583c2a78b1,4.5,15.000000000000002,2024-05-29 09:41:21.819,0,1,0,1,1,1,0,0.795037688442211,2.280724,EXISTING,"bird, exotic, pet, reptile"
vet_b5b88db894634792854650e1527c0b90,4.1,140.0,2024-05-20 00:01:39.645,0,1,1,1,1,1,0,0.7678517587939697,2.2699819,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_31911ab49f364b8a9955bf204408918e,1.4,4.0,2024-05-01 10:22:52.284,0,0,1,1,0,1,0,0.09201005025125626,2.2690053,EXISTING,"cattle, exotic, reptile"
vet_0feabf884c414c818f634372dff69c69,3.9,74.0,2024-05-31 03:05:03.919,0,1,1,1,1,1,0,0.6896859296482412,2.2621694,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_fd9757cad1bd4db5bfac39edb96c41d3,4.2,191.0,2024-05-17 13:38:57.318,0,0,0,1,1,1,0,0.8159798994974875,2.2621694,EXISTING,"exotic, pet, reptile"
vet_c812097bd95847a2959fa43790fb9062,3.7,14.0,2024-05-24 10:58:53.915,0,1,1,1,1,1,0,0.614535175879397,2.2397084,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_ac81b39c4bf6474589ea792a75f88551,2.6,186.0,2024-06-12 14:17:14.517,0,1,0,0,1,1,0,0.45346733668341715,2.2392201,EXISTING,"bird, pet, reptile"
vet_7686b0a4c40a439c950186448a00cc11,3.8,53.0,2024-05-15 20:25:44.973,0,1,1,1,1,1,0,0.6566331658291458,2.2299428,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_e1fc6c58bd0c41fea644a4d36c57456b,2.6,166.0,2024-05-31 23:44:59.800,0,0,0,1,0,1,0,0.44341708542713576,2.1952748,EXISTING,"exotic, reptile"
vet_484cdfbd40434458a92d81d846297b2e,1.6,129.0,2024-05-06 20:59:12.785,0,1,1,0,1,1,0,0.19982412060301513,2.1791615,EXISTING,"bird, cattle, pet, reptile"
vet_0db62e775f2847afbbc8eb22bd7e85b8,4.5,135.0,2024-05-20 13:52:01.697,1,0,1,1,1,1,0,0.8553391959798995,2.171349,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_ad2710c8ccb8458292a2614bf8a1aabd,2.0,11.0,2024-05-24 21:50:47.140,0,1,0,0,1,1,0,0.2305276381909548,2.167931,EXISTING,"bird, pet, reptile"
vet_26963c192b7c44d4a785854bb7e95671,1.2,24.999999999999996,2024-06-09 00:52:45.621,0,0,0,0,1,1,0,0.05756281407035175,2.140099,EXISTING,"pet, reptile"
vet_160035af90ad4e338c431fb52906321a,4.0,153.0,2024-05-01 00:22:08.330,0,1,1,1,1,1,0,0.7518844221105528,2.106896,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_971dad0165b74544a2fb58ef56d7aa3c,2.3,128.0,2024-05-21 01:33:13.445,0,1,0,0,1,1,0,0.356821608040201,2.0981069,EXISTING,"bird, pet, reptile"
vet_32513f8a07074263bd4a443d47c2d575,1.7,18.0,2024-05-03 23:47:41.971,1,0,1,0,1,1,0,0.16654522613065326,2.094689,EXISTING,"aquatic, cattle, pet, reptile"
vet_5b864b34dedf4d4eb6105ff27c387c05,5.0,54.0,2024-05-02 00:28:19.180,1,1,1,1,1,1,0,0.9271356783919599,2.093224,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8239d63dd0594d56bc3e8a0bd2972262,2.2,156.0,2024-05-26 21:53:59.676,1,1,0,0,0,1,0,0.34839195979899507,2.0727162,EXISTING,"aquatic, bird, reptile"
vet_e84607315a5c461493c17d743f6138e5,3.8,103.0,2024-05-26 05:48:18.360,0,1,1,1,1,1,0,0.6817587939698493,2.0580678,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_6ebc58b13a6545e2a490762de806da56,2.2,89.0,2024-06-11 03:36:02.742,0,0,0,1,0,1,0,0.31472361809045235,2.0121694,EXISTING,"exotic, reptile"
vet_e4b95f8d5a19436ea5420ccd7dcaed2a,4.3,118.0,2024-05-20 09:35:00.755,1,0,1,1,1,1,0,0.8017964824120603,2.0111928,EXISTING,"aquatic, cattle, exotic, pet, reptile"
