vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_68b3446303424476a1ae5084dffbd69f,4.2,138.0,2024-05-10 21:16:36.281,1,1,0,0,1,1,0,0.7893467336683417,2.7455678,EXISTING,"aquatic, bird, pet, reptile"
vet_6095370a90ba4fc28471a64fcffb331a,3.8,8.0,2024-05-19 00:50:08.611,1,1,0,0,1,1,0,0.6340201005025126,2.7289662,EXISTING,"aquatic, bird, pet, reptile"
vet_c003fbf5725543edbec008cbc05751e4,4.8,7.0,2024-06-07 10:44:04.590,1,0,1,1,0,0,0,0.8585175879396985,2.719689,EXISTING,"aquatic, cattle, exotic"
vet_c631bae7bfec4a0b94ffe1d97fe238d7,3.0,18.0,2024-05-26 14:04:18.874,1,1,1,0,1,1,0,0.4590452261306533,2.653771,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_ced6b110c835436ebd2a1351c8eb8366,4.1,78.0,2024-05-18 04:18:39.427,1,1,1,1,0,1,0,0.7366959798994974,2.648888,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_a024d8b72e43484088da80e1a8d768b6,4.6,3.0,2024-05-16 11:24:35.623,1,1,0,1,0,1,0,0.8115075376884422,2.6186147,EXISTING,"aquatic, bird, exotic, reptile"
vet_436e006aa1a74f65be5a538b9a1a4789,3.1,38.0,2024-05-21 19:35:31.325,1,0,1,1,0,1,0,0.4915954773869347,2.5834584,EXISTING,"aquatic, cattle, exotic, reptile"
vet_68e9d2788d2c448c90a47ac091698c6e,3.0,62.99999999999999,2024-05-19 02:54:02.930,1,0,0,0,1,1,0,0.48165829145728645,2.5678334,EXISTING,"aquatic, pet, reptile"
vet_e918e0c5610c4360b1033860e64771b8,3.3,104.0,2024-05-08 18:03:16.247,1,0,0,0,0,0,0,0.5697613065326633,2.5248647,EXISTING,aquatic
vet_b8edfd12b72a4b508cb0821879cce092,1.4,34.0,2024-05-01 03:03:14.134,1,0,0,0,0,1,0,0.10708542713567837,2.518517,EXISTING,"aquatic, reptile"
vet_383ae10f859446d9a2067ae9f4c19f08,3.3,104.99999999999999,2024-06-04 00:19:56.326,1,1,1,0,0,0,0,0.5702638190954773,2.4555287,EXISTING,"aquatic, bird, cattle"
vet_0c5e49826f9a4096bb03f6c85f00c75f,3.1,131.0,2024-05-07 01:24:18.614,1,0,0,0,1,1,0,0.5383291457286432,2.4399037,EXISTING,"aquatic, pet, reptile"
vet_6179645d62d74ec0adfe9cc4a9b61728,3.9,96.0,2024-05-26 15:56:06.940,1,0,0,1,0,1,0,0.7007412060301508,2.4340444,EXISTING,"aquatic, exotic, reptile"
vet_d0d7b659aafd418bb40c78458d19dfb3,4.2,186.0,2024-06-05 08:33:55.320,1,1,1,1,0,1,0,0.8134673366834172,2.403771,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_b4768df9d6694c15b3199b3c46be8b69,4.7,139.0,2024-05-01 16:36:04.583,1,0,1,1,1,1,0,0.9023492462311558,2.383263,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_f74a1b39992144ca98e4200bd03842fe,4.0,185.0,2024-05-26 23:45:50.488,1,1,0,0,1,1,0,0.7679648241206031,2.3686147,EXISTING,"aquatic, bird, pet, reptile"
vet_88d077d4789d45e39d2c62fee89e9009,2.9,86.0,2024-05-27 04:24:05.343,1,0,0,0,1,1,0,0.4707160804020101,2.355431,EXISTING,"aquatic, pet, reptile"
vet_2dbf5290be6141dcbef5bda3e07c3ce4,1.4,79.0,2024-05-12 00:31:33.985,1,0,0,0,0,1,0,0.12969849246231155,2.3525014,EXISTING,"aquatic, reptile"
vet_2f9d7d9beb7f411f810e747b61342b14,2.9,75.0,2024-05-07 00:21:24.749,1,1,1,0,1,1,0,0.46518844221105526,2.3451772,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_146bda7ab87347c58b4004b8b23dface,4.8,152.0,2024-05-23 19:39:46.520,1,1,0,1,0,1,0,0.9313819095477387,2.3383412,EXISTING,"aquatic, bird, exotic, reptile"
vet_c7f0ccc2425948f99518f63fa007d204,4.3,28.999999999999996,2024-05-02 06:43:28.351,1,0,1,1,1,1,0,0.757072864321608,2.3061147,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_389cb9a7eecf4b8ab130ecb72fb7ee1d,2.9,53.0,2024-05-08 10:45:26.127,1,0,0,0,0,0,0,0.4541331658291457,2.246056,EXISTING,aquatic
vet_326bbcaa9c7a4baf8c9a0a2c0249bac9,3.2,156.0,2024-05-25 04:24:11.252,1,0,0,0,0,0,0,0.573391959798995,2.2328725,EXISTING,aquatic
vet_0db62e775f2847afbbc8eb22bd7e85b8,4.5,135.0,2024-05-20 13:52:01.697,1,0,1,1,1,1,0,0.8553391959798995,2.171349,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_8a67579f1b4f4a32b5b6f6d4fdd66e99,4.7,147.0,2024-06-09 20:14:42.672,1,0,1,1,0,0,0,0.9063693467336683,2.1215444,EXISTING,"aquatic, cattle, exotic"
vet_32513f8a07074263bd4a443d47c2d575,1.7,18.0,2024-05-03 23:47:41.971,1,0,1,0,1,1,0,0.16654522613065326,2.094689,EXISTING,"aquatic, cattle, pet, reptile"
vet_5b864b34dedf4d4eb6105ff27c387c05,5.0,54.0,2024-05-02 00:28:19.180,1,1,1,1,1,1,0,0.9271356783919599,2.093224,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8239d63dd0594d56bc3e8a0bd2972262,2.2,156.0,2024-05-26 21:53:59.676,1,1,0,0,0,1,0,0.34839195979899507,2.0727162,EXISTING,"aquatic, bird, reptile"
vet_e4b95f8d5a19436ea5420ccd7dcaed2a,4.3,118.0,2024-05-20 09:35:00.755,1,0,1,1,1,1,0,0.8017964824120603,2.0111928,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_f6751a6c4dc34805bc839f04a1726776,4.4,84.0,2024-06-04 20:07:47.115,1,0,1,1,0,0,0,0.807211055276382,2.0072865,EXISTING,"aquatic, cattle, exotic"
vet_e474f10ff1b64b0ab3359a8e0ff5a46e,4.8,20.0,2024-06-04 17:06:19.290,1,1,1,1,1,1,0,0.8650502512562814,1.9945912,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ff69220c523842e082d47905f780d02e,4.3,115.00000000000001,2024-05-28 05:29:31.125,1,0,0,0,1,0,0,0.800288944723618,1.9726186,EXISTING,"aquatic, pet"
vet_33c291aca380489db10faeca5b018b75,5.0,97.0,2024-05-21 02:52:26.568,1,1,1,1,1,1,0,0.9487437185929648,1.9604115,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cd738cb0c8174e33b3361e1c8a8401e4,4.8,37.0,2024-05-10 02:13:50.567,1,1,1,1,1,1,0,0.8735929648241206,1.9379506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_44d8097fb5184cfe84f954610bae6c31,4.8,53.0,2024-05-09 09:00:13.228,1,1,1,1,1,1,0,0.8816331658291457,1.8910756,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_63f3f14facc148c082aa11997cb55133,5.0,122.0,2024-06-11 14:33:46.439,1,1,1,1,1,1,0,0.9613065326633166,1.8695912,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d85f3c6ced2441349b11b79f52489ac5,3.2,64.0,2024-06-01 15:33:08.853,1,1,0,0,1,1,0,0.5271608040201006,1.865685,EXISTING,"aquatic, bird, pet, reptile"
vet_f1fe092122bd4bda9f239734d402b52c,1.8,131.0,2024-05-02 04:14:30.070,1,0,1,0,1,1,0,0.24582914572864323,1.8266225,EXISTING,"aquatic, cattle, pet, reptile"
vet_925a690f88bd48aba974b65d4b58ac17,2.6,96.0,2024-05-27 20:46:07.505,1,0,1,1,0,1,0,0.4082412060301508,1.8256459,EXISTING,"aquatic, cattle, exotic, reptile"
vet_e1d7370f43d448e593f8d67582f3d4be,4.8,21.0,2024-05-30 20:34:28.784,1,0,0,1,0,0,0,0.8655527638190954,1.8251576,EXISTING,"aquatic, exotic"
vet_ed716eeeff8b418fb80d0e5cfd89bad7,2.6,149.0,2024-05-26 19:09:39.929,1,0,0,0,1,1,0,0.43487437185929656,1.8124623,EXISTING,"aquatic, pet, reptile"
vet_b9efb58b6f6c49aa81135bb1a81fe586,5.0,73.0,2024-05-02 22:56:14.483,1,1,1,1,0,0,0,0.9366834170854271,1.8100209,EXISTING,"aquatic, bird, cattle, exotic"
vet_f59fc839eba648d4a733dd8a47617165,1.6,74.0,2024-05-25 08:47:48.367,1,0,1,0,1,1,0,0.17218592964824125,1.8090444,EXISTING,"aquatic, cattle, pet, reptile"
vet_e20b6ac591d14c67bdc20f7be3f34b23,4.7,42.0,2024-05-10 05:01:54.176,1,1,1,1,1,1,0,0.853605527638191,1.8051381,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_29f4b4c13b5f4b00ba99a4013ee5ab27,1.5,47.0,2024-05-01 15:34:15.636,1,0,1,0,1,1,0,0.1361180904522613,1.7802358,EXISTING,"aquatic, cattle, pet, reptile"
vet_297e6a99966447aa9aef999f9638fcbc,3.1,37.0,2024-06-05 06:48:52.693,1,0,0,1,0,1,0,0.4910929648241206,1.7397084,EXISTING,"aquatic, exotic, reptile"
vet_39acc26bfef345d18d3d8225e58c7382,3.4,118.0,2024-06-01 02:25:06.740,1,1,1,1,0,1,0,0.5992964824120603,1.7289662,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_b5f449337c06435385b7b929a1abc205,1.7,134.0,2024-06-12 03:24:18.412,1,0,1,0,1,1,0,0.22483668341708543,1.7240834,EXISTING,"aquatic, cattle, pet, reptile"
vet_8f00c1cfbd2b4b2e9784da5b2e8dc8db,2.3,62.99999999999999,2024-05-15 01:12:10.876,1,1,1,0,1,1,0,0.3241582914572864,1.7123647,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_c4c921691a2a4a8186fa5e998ca52039,1.7,104.0,2024-05-17 05:41:16.723,1,1,0,0,0,1,0,0.20976130653266334,1.6982045,EXISTING,"aquatic, bird, reptile"
vet_78aae814f84e47eba7cc0e469b37c11d,1.3,6.0,2024-06-12 09:48:23.659,1,0,1,0,1,1,0,0.07051507537688444,1.6957631,EXISTING,"aquatic, cattle, pet, reptile"
vet_db66c231486640aa8fe4e22cd7d54153,4.7,8.0,2024-05-16 05:02:14.156,1,1,1,1,0,0,0,0.8365201005025126,1.6913686,EXISTING,"aquatic, bird, cattle, exotic"
vet_ab4b95850de14647854af70c147fa681,1.3,10.0,2024-05-01 09:44:14.609,1,0,1,0,1,1,0,0.07252512562814073,1.6889272,EXISTING,"aquatic, cattle, pet, reptile"
vet_3d797f7562da479299124fc2a43a7bfc,3.0,32.0,2024-05-06 02:31:04.718,1,0,0,1,0,1,0,0.46608040201005024,1.6361928,EXISTING,"aquatic, exotic, reptile"
vet_e07576f416c5403ca444d3bd3d92e7cf,4.9,163.0,2024-05-02 05:48:35.360,1,1,1,1,1,1,0,0.9594095477386935,1.6283803,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_09137a8b1c394a6bb55829c2f3d81d44,1.4,64.0,2024-05-24 02:12:58.478,1,0,1,0,1,1,0,0.12216080402010049,1.6147084,EXISTING,"aquatic, cattle, pet, reptile"
vet_34db8efe2f254bd3a430478387752a6a,3.5,198.0,2024-06-02 14:46:21.305,1,1,1,1,0,1,0,0.6619974874371859,1.5942006,EXISTING,"aquatic, bird, cattle, exotic, reptile"
vet_49b23f0c9ad84a47832024b003748adf,4.0,102.0,2024-05-28 20:53:51.143,1,1,1,0,1,0,0,0.7262562814070352,1.5912709,EXISTING,"aquatic, bird, cattle, pet"
vet_a09591c871624b288e6542cdb68405e2,2.4,81.0,2024-05-28 15:50:36.562,1,0,0,0,0,0,0,0.3557035175879397,1.5893178,EXISTING,aquatic
vet_f439c243329f49f7a871ebea3e058d92,4.4,28.999999999999996,2024-06-06 16:44:49.252,1,0,0,1,1,1,0,0.7795728643216082,1.5756459,EXISTING,"aquatic, exotic, pet, reptile"
vet_64dcc83a16944958b5ffdbfb361bf9c7,1.4,17.0,2024-05-12 19:13:14.992,1,0,1,0,0,0,0,0.09854271356783918,1.5414662,EXISTING,"aquatic, cattle"
vet_491ca22a46064904b98f9d4907553d03,3.8,31.0,2024-06-10 07:50:49.320,1,0,1,1,0,0,0,0.6455778894472362,1.5087514,EXISTING,"aquatic, cattle, exotic"
vet_cfa6087d9530476da2b5ef2ec2a01fdc,4.9,148.0,2024-05-23 12:39:31.240,1,0,0,1,0,0,0,0.9518718592964824,1.502892,EXISTING,"aquatic, exotic"
vet_21e232ef66d34e3e989feaa55300bb32,4.3,7.0,2024-05-24 15:29:36.764,1,1,1,1,1,1,0,0.7460175879396984,1.4779897,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a33090c0ba454a0baf694c11f1d613d4,4.3,15.000000000000002,2024-05-09 20:40:32.192,1,1,1,1,1,1,0,0.750037688442211,1.4418569,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_898a1e4281c24a60b23318f1d7659b2e,4.3,21.0,2024-05-30 16:25:38.201,1,1,1,1,1,1,0,0.7530527638190954,1.4379506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f7aae82d0a77414881cd85478708f0fb,4.7,82.0,2024-06-06 17:22:59.680,1,1,1,1,0,0,0,0.8737060301507538,1.436974,EXISTING,"aquatic, bird, cattle, exotic"
vet_d5ac4124dec84ebdba493a38cd130802,2.0,77.0,2024-06-11 15:46:40.530,1,0,0,0,1,1,0,0.2636934673366834,1.4013295,EXISTING,"aquatic, pet, reptile"
vet_0bb3d59035e14b5fa75f68c36f28218b,4.2,7.0,2024-05-10 09:55:26.932,1,1,1,1,1,1,0,0.7235175879396986,1.3881459,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_1b788900300344d0a02086231f766747,4.7,115.99999999999999,2024-06-01 11:03:34.964,1,0,0,1,0,0,0,0.8907914572864322,1.3808217,EXISTING,"aquatic, exotic"
vet_384b08767e7c494ba24c5653b99886c1,4.3,35.0,2024-06-06 00:36:36.905,1,1,1,1,1,1,0,0.7600879396984924,1.374474,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b8917332831a4900a0da16af87c5e388,4.3,41.0,2024-06-08 16:42:03.487,1,1,1,1,1,1,0,0.7631030150753768,1.365685,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2d8d4696cd8a41d3b2aed2b9ed0ad0a5,2.3,123.0,2024-06-03 00:19:53.326,1,0,0,0,0,0,0,0.35430904522613066,1.3437123,EXISTING,aquatic
vet_f0c79b2af1684ebcbfb6fa423e2f3d76,2.3,180.0,2024-05-28 19:13:16.289,1,1,1,0,1,1,0,0.38295226130653265,1.311974,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_1eae17b0e91e4806aef0b494abf671ff,3.8,91.0,2024-06-04 05:45:34.581,1,0,1,1,0,0,0,0.6757286432160804,1.3022084,EXISTING,"aquatic, cattle, exotic"
vet_ee43d3295bc0471089651ad2f16c29a1,4.2,31.0,2024-05-11 13:16:05.269,1,1,1,1,1,1,0,0.7355778894472362,1.2856069,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7fe842e60d4b4f64ba30777c26efcf60,4.4,30.000000000000004,2024-06-08 10:36:50.872,1,1,1,1,0,0,0,0.7800753768844222,1.2856069,EXISTING,"aquatic, bird, cattle, exotic"
vet_2e952b9a93394321b99765753b0e4085,2.2,180.0,2024-06-08 23:50:10.217,1,0,0,0,1,1,0,0.36045226130653274,1.2631459,EXISTING,"aquatic, pet, reptile"
vet_32ef792faa054e57a0b424211fd95a18,4.4,114.0,2024-05-11 03:20:03.891,1,1,1,1,1,1,0,0.8222864321608041,1.2348256,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b1b06881a168433c984d192ab78bdd18,4.4,64.0,2024-05-25 07:23:50.900,1,0,0,1,0,0,0,0.7971608040201006,1.2235951,EXISTING,"aquatic, exotic"
vet_2a547aaf079a45e8bae8716a923cfbbe,4.4,119.0,2024-05-09 19:14:16.750,1,1,1,1,1,1,0,0.8247989949748745,1.2045522,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a97ddcd952b84019ba1332259da885e5,2.9,164.0,2024-06-11 14:39:53.510,1,1,0,0,1,1,0,0.5099120603015075,1.1967397,EXISTING,"aquatic, bird, pet, reptile"
vet_f9a5949d34c04d4baa12a36e6c6f3102,4.5,157.0,2024-06-02 02:40:36.495,1,1,1,1,1,1,0,0.866394472361809,1.1654897,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_01df43066f1e469ea28cceab562ab035,4.8,197.0,2024-06-09 00:31:37.999,1,1,1,1,0,0,0,0.9539949748743719,1.1635365,EXISTING,"aquatic, bird, cattle, exotic"
vet_3ad9554f3d6b41319466d86850623d8d,4.3,37.0,2024-06-01 13:43:48.530,1,1,1,1,0,0,0,0.7610929648241206,1.146935,EXISTING,"aquatic, bird, cattle, exotic"
vet_af9d9c2ec198411095afe446415319e8,3.0,179.0,2024-06-02 07:46:37.518,1,0,0,1,0,1,0,0.5399497487437186,1.1420522,EXISTING,"aquatic, exotic, reptile"
vet_6aa34d831da046d8be21e093d03750ef,4.0,5.0,2024-05-29 16:07:19.984,1,1,1,1,1,1,0,0.6775125628140704,1.1410756,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ab5c4708cf224e36bc6010ac2f314ce7,4.4,144.0,2024-05-20 22:55:15.387,1,1,1,1,1,1,0,0.8373618090452263,1.1352162,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9ccec9ef18fc49edae2de5cab4b67099,2.2,151.0,2024-05-15 13:22:35.539,1,0,0,0,0,0,0,0.3458793969849247,1.1322865,EXISTING,aquatic
vet_7506287b5ca54400992bee785e5c79a3,4.4,151.0,2024-05-06 07:13:23.753,1,1,1,1,1,1,0,0.8408793969849248,1.0971303,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3c0944850355491ca7550e78cd7df8ad,3.4,90.0,2024-06-12 14:23:38.777,1,0,1,1,1,1,0,0.5852261306532663,1.0961537,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_8a247077d6b74d168166581cbe93793c,4.2,74.0,2024-05-05 04:22:18.431,1,1,0,0,1,0,0,0.7571859296482413,1.0663686,EXISTING,"aquatic, bird, pet"
vet_4d6694ff0d95428c9d27bcfae9dd0151,4.0,27.0,2024-05-15 16:31:58.761,1,1,1,1,1,1,0,0.68856783919598,1.0629506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_80b87f939a194eeb989111ca2ce5a60f,1.6,51.0,2024-05-04 05:22:11.929,1,0,0,0,1,1,0,0.16062814070351764,1.0277944,EXISTING,"aquatic, pet, reptile"
vet_e99d30d8247748eab4c4c3a055d9954e,4.2,108.0,2024-06-02 23:42:05.030,1,1,1,1,1,1,0,0.7742713567839197,1.0229115,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_46c1cdc1a2134e34843708c179a68c26,4.4,173.0,2024-06-08 20:52:31.251,1,1,1,1,1,1,0,0.8519346733668343,1.0180287,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7a56d88ead834b929535b5a8cd41d175,3.3,48.0,2024-05-15 02:52:06.589,1,1,1,0,1,0,0,0.5416206030150753,1.0067983,EXISTING,"aquatic, bird, cattle, pet"
vet_46cc39e17c114dd3a7df6983bd0140c8,1.1,148.0,2024-05-30 19:14:31.774,1,0,1,0,1,1,0,0.09687185929648244,0.99996233,EXISTING,"aquatic, cattle, pet, reptile"
vet_041f476845894450871c75cf575dfb47,3.1,0.0,2024-05-05 14:15:56.428,1,1,0,1,0,1,0,0.47250000000000003,0.94771624,EXISTING,"aquatic, bird, exotic, reptile"
vet_0b14a5edd7334255b01cded5604a75d0,2.0,128.0,2024-05-01 13:12:28.929,1,1,1,0,0,0,0,0.289321608040201,0.9252553,EXISTING,"aquatic, bird, cattle"
vet_d5a0ba01cf8a45b08736dbacf00325a2,4.4,150.0,2024-06-09 11:45:11.350,1,0,0,1,0,0,0,0.8403768844221107,0.9193959,EXISTING,"aquatic, exotic"
vet_496fbee789f14a02af770af53e1d9523,3.9,61.0,2024-05-12 07:41:14.790,1,0,0,1,1,1,0,0.6831532663316583,0.91841936,EXISTING,"aquatic, exotic, pet, reptile"
vet_8459dd1f5e254527988f667d0636edf8,3.4,84.0,2024-05-04 14:22:05.997,1,0,1,1,0,0,0,0.582211055276382,0.8886342,EXISTING,"aquatic, cattle, exotic"
vet_cf9a7bcd77534bff99eed81c8116fb66,1.3,177.0,2024-05-22 14:46:11.939,1,0,1,0,0,0,0,0.15644472361809048,0.88472795,EXISTING,"aquatic, cattle"
vet_9872d7c835da40db9f7c21dad1803516,3.9,49.99999999999999,2024-05-06 05:43:04.793,1,1,1,1,1,1,0,0.6776256281407035,0.8803334,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cebba6399f674cd7ad9eb5893b373a98,4.1,118.0,2024-05-25 23:50:13.100,1,1,1,1,1,1,0,0.7567964824120602,0.8705678,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_03b92e8eefea4f09987661df430fdc7b,3.9,72.0,2024-06-11 15:38:29.688,1,0,0,1,1,1,0,0.688680904522613,0.865685,EXISTING,"aquatic, exotic, pet, reptile"
vet_81fe3cb762e74f8692c5395e4c999c52,4.3,186.0,2024-05-11 15:17:40.220,1,1,1,1,1,1,0,0.835967336683417,0.85591936,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_703aa5ef4c0047429dfd8b5800d7c8d6,2.7,199.0,2024-05-30 10:09:16.591,1,1,0,0,1,1,0,0.48250000000000004,0.8490834,EXISTING,"aquatic, bird, pet, reptile"
vet_c85f23f95a244b25bf464bbfa721aeee,4.2,92.0,2024-06-07 20:11:45.357,1,1,1,1,0,0,0,0.7662311557788946,0.84615374,EXISTING,"aquatic, bird, cattle, exotic"
vet_23ee457ad7834942b9e435a5d3b03242,1.8,103.0,2024-06-01 03:42:05.840,1,0,0,0,0,0,0,0.23175879396984927,0.84322405,EXISTING,aquatic
vet_88fa0362ee09414e8823bf359ca13f44,1.8,154.0,2024-05-17 18:29:39.408,1,1,1,0,1,1,0,0.2573869346733669,0.8412709,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_12015216e2714b10bb0973e5a0d79163,4.1,159.0,2024-05-14 19:44:43.457,1,0,0,1,1,1,0,0.7773994974874371,0.80416155,EXISTING,"aquatic, exotic, pet, reptile"
vet_c65bcb8811a147e0b5ca6dafa627ca7e,4.3,154.0,2024-05-29 22:48:14.472,1,0,0,1,0,0,0,0.8198869346733668,0.7973256,EXISTING,"aquatic, exotic"
vet_2c2eddd0390d48549d89712389abd84e,1.5,19.0,2024-06-07 03:34:46.898,1,0,0,0,0,0,0,0.12204773869346734,0.7941518,EXISTING,aquatic
vet_63f02d4eab144d079778aba1c4ee6b16,2.8,180.0,2024-05-25 01:24:08.907,1,1,0,0,0,0,0,0.49545226130653264,0.7904897,EXISTING,"aquatic, bird"
vet_63f1350a54224871979e1313bdbea881,1.7,94.0,2024-05-11 17:37:01.495,1,0,0,0,0,0,0,0.2047361809045226,0.768517,EXISTING,aquatic
vet_3f9b85a811d548a7b04d87297112c890,4.0,113.0,2024-05-07 21:46:49.488,1,1,1,1,1,1,0,0.73178391959799,0.76802874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cd006acad04441da82034c9aaaa34808,2.2,60.00000000000001,2024-05-18 15:29:29.407,1,1,0,0,1,1,0,0.3001507537688443,0.75728655,EXISTING,"aquatic, bird, pet, reptile"
vet_f5e9b5d91e7842939256f2bc5385e6e7,3.1,92.0,2024-06-10 09:35:22.281,1,0,1,1,1,1,0,0.5187311557788945,0.75435686,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_044e4d3c93ee44c3888b19e8cd7a8205,4.0,143.0,2024-05-12 07:53:42.482,1,0,0,1,1,1,0,0.7468592964824121,0.74654436,EXISTING,"aquatic, exotic, pet, reptile"
vet_bbfa792d03264273a5bb5ab687ae7988,4.1,161.0,2024-06-11 20:01:17.432,1,1,1,1,1,1,0,0.7784045226130653,0.7240834,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_13137e40035340ce8cacddc64ba3849c,2.5,102.0,2024-05-23 21:19:35.855,1,1,0,0,0,0,0,0.3887562814070352,0.71529436,EXISTING,"aquatic, bird"
vet_cd5006b16dee4689a92147b32890572d,2.9,43.0,2024-05-29 19:02:45.345,1,0,1,1,1,1,0,0.44910804020100503,0.709435,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_7800516c720045c09a1eac627cd60f8e,3.6,3.0,2024-05-31 07:50:28.553,1,1,1,1,1,1,0,0.5865075376884423,0.70552874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ab48b68f5bc34bdd97417c5c7cbd5289,4.8,142.0,2024-05-05 11:06:35.549,1,1,0,1,1,1,0,0.926356783919598,0.7006459,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_9d1eadedc1d24caa93dcfc0efa0b0e68,4.2,195.0,2024-05-14 02:32:59.884,1,1,1,1,1,1,0,0.8179899497487438,0.6967397,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e0190f00b32945e3a654af1d8f262e5f,3.7,44.0,2024-06-11 16:34:11.923,1,1,1,1,1,1,0,0.6296105527638192,0.68990374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6435da18e9c84631b19d8d5795eebeb9,4.0,137.0,2024-05-30 10:57:04.169,1,1,1,1,1,1,0,0.7438442211055277,0.67623186,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_28d5c9d163004a039dce770d787a24d7,4.0,160.0,2024-05-23 00:52:47.366,1,0,0,1,1,1,0,0.7554020100502513,0.67427874,EXISTING,"aquatic, exotic, pet, reptile"
vet_dd06165bb59d44fca7968582738b1d07,3.4,146.0,2024-05-23 10:45:27.270,1,0,1,1,0,0,0,0.6133668341708542,0.67134905,EXISTING,"aquatic, cattle, exotic"
vet_d5bd4de4fbcb45bd9b378f75e244ef4f,4.8,164.0,2024-05-12 06:53:19.684,1,1,0,1,1,1,0,0.9374120603015075,0.646935,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_db9c2a3131c94b8799cbadf3fec1d66b,3.0,61.0,2024-05-19 01:22:02.261,1,1,0,1,0,1,0,0.4806532663316583,0.6410756,EXISTING,"aquatic, bird, exotic, reptile"
vet_08e11a63b2da445ba0dd066507aced10,3.7,84.0,2024-05-21 16:41:48.935,1,0,0,1,1,1,0,0.649711055276382,0.6127553,EXISTING,"aquatic, exotic, pet, reptile"
vet_97dc25df254a4ef78b18a973cc1c2d80,3.6,37.0,2024-05-28 01:13:26.859,1,1,1,1,1,1,0,0.6035929648241207,0.59615374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0c6885e6da1a49d9b4876858d64967bc,2.1,47.0,2024-06-04 18:00:09.782,1,0,0,1,0,1,0,0.2711180904522613,0.58589983,EXISTING,"aquatic, exotic, reptile"
vet_2f20da6cccee4284b152ab9dfb2fe62f,2.3,154.0,2024-05-27 15:35:37.707,1,1,0,0,1,1,0,0.3698869346733668,0.5522084,EXISTING,"aquatic, bird, pet, reptile"
vet_6c5cd4b9282f435abbc173438fa90d95,3.9,83.0,2024-06-04 13:45:56.760,1,1,1,1,0,0,0,0.6942085427135678,0.5365834,EXISTING,"aquatic, bird, cattle, exotic"
